288,91.14223689
289,91.93623895
290,104.5476186
291,115.6817394
292,116.996345
293,113.6265855
294,110.714604
295,112.0161864
296,115.1651966
297,114.2995432
298,118.1106733
299,112.295385
300,109.1608971
301,107.4507347
302,107.1171386
303,100.9383777
304,101.4752719
305,101.5824376
306,105.4619861
307,105.1435296
308,103.8157742
309,100.9853071
310,102.3250826
311,101.660349
312,100.5865266
313,93.96778272
314,92.8071975
315,95.74829114
316,95.919695
317,97.79161353
318,101.2718274
319,103.6771231
320,102.8865931
321,105.3838422
322,106.0600129
323,105.7343337
324,98.75168781
325,102.4366153
326,100.5762138
327,98.75254713
328,96.04538589
329,94.04001086
330,94.2591844
331,96.25516754
332,96.10557163
333,93.52599269
334,93.62140117
335,91.05858235
336,86.82038355
337,88.08324572
338,90.05523277
339,92.34866633
340,92.83791601
341,92.97158647
342,89.05219893
343,86.65389694
344,82.26970451
345,81.02939264
346,86.15155342
347,86.20220023
348,82.21028061
349,83.19054928
350,84.03165564
351,81.67267272
352,81.45968487
353,81.22596065
354,84.41443833
355,84.76585423
356,81.18898911
357,83.54284603
358,84.01439316
359,89.21935585
360,91.4934828
361,89.24162923
362,88.3806838
363,87.49535927
364,86.32773347
365,85.16284992
366,82.07023392
367,82.9831779
368,89.88940422
369,91.6705901
370,85.38664025
371,87.63420398
372,89.31839234
373,89.79267583
374,92.75567524
375,93.3678309
376,92.3441741
377,98.56931364
378,100.6512906
379,106.2432521
380,111.3568056
381,118.7828179
382,123.0641852
383,126.6114729
384,129.3407201
385,128.7911408
